country,year,category,group,subgroup,consumption
Luxembourg,2018,Animal,Dairy & Eggs ,,420.0
Luxembourg,2018,Non-Animal,Carbohydrates,Sugar ,303.0
Luxembourg,2018,Non-Animal,Alcoholic Beverages ,,361.0
Luxembourg,2018,Non-Animal,Fruit and Vegetables ,,195.0
Luxembourg,2018,Non-Animal,Carbohydrates,Cereals and Grains ,930.0
Luxembourg,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,50.5
Luxembourg,2019,Non-Animal,Carbohydrates,Sugar ,298.0
Luxembourg,2019,Non-Animal,Oils & Fats ,,418.0
Luxembourg,2019,Animal,Meat ,,618.0
Luxembourg,2019,Non-Animal,Alcoholic Beverages ,,346.0
Luxembourg,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,54.5
Luxembourg,2019,Animal,Dairy & Eggs ,,394.0
Luxembourg,2019,Non-Animal,Fruit and Vegetables ,,229.0
Luxembourg,2019,Non-Animal,Carbohydrates,Cereals and Grains ,940.0
Luxembourg,2020,Non-Animal,Alcoholic Beverages ,,340.0
Luxembourg,2020,Non-Animal,Carbohydrates,Sugar ,294.0
Luxembourg,2020,Non-Animal,Oils & Fats ,,408.0
Luxembourg,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,54.5
Luxembourg,2020,Non-Animal,Carbohydrates,Cereals and Grains ,937.0
Luxembourg,2020,Animal,Meat ,,607.0
Luxembourg,2020,Animal,Dairy & Eggs ,,418.0
Luxembourg,2020,Non-Animal,Fruit and Vegetables ,,245.0
Luxembourg,2021,Non-Animal,Carbohydrates,Cereals and Grains ,938.0
Luxembourg,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,55.0
Luxembourg,2021,Non-Animal,Fruit and Vegetables ,,239.0
Luxembourg,2021,Non-Animal,Oils & Fats ,,392.0
Luxembourg,2021,Animal,Meat ,,634.0
Luxembourg,2021,Animal,Dairy & Eggs ,,434.0
Luxembourg,2021,Non-Animal,Alcoholic Beverages ,,318.0
Luxembourg,2021,Non-Animal,Carbohydrates,Sugar ,300.0
Luxembourg,2022,Non-Animal,Alcoholic Beverages ,,306.0
Luxembourg,2022,Non-Animal,Fruit and Vegetables ,,236.0
Luxembourg,2022,Non-Animal,Carbohydrates,Cereals and Grains ,924.0
Luxembourg,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,52.0
Luxembourg,2022,Animal,Dairy & Eggs ,,424.0
Luxembourg,2022,Non-Animal,Carbohydrates,Sugar ,320.0
Luxembourg,2022,Non-Animal,Oils & Fats ,,401.0
Luxembourg,2022,Animal,Meat ,,634.0
Malta,2014,Non-Animal,Carbohydrates,Cereals and Grains ,1118.0
Malta,2014,Non-Animal,Carbohydrates,Starchy Roots and pulses ,79.0
Malta,2014,Non-Animal,Fruit and Vegetables ,,264.0
Malta,2014,Non-Animal,Oils & Fats ,,417.0
Malta,2014,Animal,Meat ,,377.0
Malta,2014,Animal,Dairy & Eggs ,,331.0
Malta,2014,Non-Animal,Alcoholic Beverages ,,93.0
Malta,2014,Non-Animal,Carbohydrates,Sugar ,526.0
Malta,2015,Non-Animal,Alcoholic Beverages ,,103.0
Malta,2015,Non-Animal,Fruit and Vegetables ,,266.0
Malta,2015,Non-Animal,Carbohydrates,Cereals and Grains ,1105.0
Malta,2015,Non-Animal,Carbohydrates,Starchy Roots and pulses ,73.0
Malta,2015,Animal,Dairy & Eggs ,,336.0
Malta,2015,Non-Animal,Carbohydrates,Sugar ,485.0
Malta,2015,Non-Animal,Oils & Fats ,,450.0
Malta,2015,Animal,Meat ,,381.0
Malta,2016,Animal,Dairy & Eggs ,,345.0
Malta,2016,Non-Animal,Fruit and Vegetables ,,240.0
Malta,2016,Non-Animal,Carbohydrates,Cereals and Grains ,1138.0
Malta,2016,Animal,Meat ,,414.0
Malta,2016,Non-Animal,Alcoholic Beverages ,,104.0
Malta,2016,Non-Animal,Carbohydrates,Sugar ,485.0
Malta,2016,Non-Animal,Oils & Fats ,,410.0
Malta,2016,Non-Animal,Carbohydrates,Starchy Roots and pulses ,72.0
Malta,2017,Non-Animal,Carbohydrates,Cereals and Grains ,1044.0
Malta,2017,Non-Animal,Carbohydrates,Starchy Roots and pulses ,78.5
Malta,2017,Animal,Meat ,,394.0
Malta,2017,Animal,Dairy & Eggs ,,362.0
Malta,2017,Non-Animal,Fruit and Vegetables ,,253.0
Malta,2017,Non-Animal,Oils & Fats ,,429.0
Malta,2017,Non-Animal,Alcoholic Beverages ,,109.0
Malta,2017,Non-Animal,Carbohydrates,Sugar ,543.0
Malta,2018,Non-Animal,Oils & Fats ,,452.0
Malta,2018,Animal,Meat ,,384.0
Malta,2018,Animal,Dairy & Eggs ,,327.0
Malta,2018,Non-Animal,Carbohydrates,Sugar ,567.0
Malta,2018,Non-Animal,Alcoholic Beverages ,,108.0
Malta,2018,Non-Animal,Fruit and Vegetables ,,248.0
Malta,2018,Non-Animal,Carbohydrates,Cereals and Grains ,1067.0
Malta,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,69.0
Malta,2019,Non-Animal,Carbohydrates,Sugar ,565.0
Malta,2019,Non-Animal,Oils & Fats ,,431.0
Malta,2019,Animal,Meat ,,384.0
Malta,2019,Non-Animal,Alcoholic Beverages ,,94.0
Malta,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,72.0
Malta,2019,Animal,Dairy & Eggs ,,324.0
Malta,2019,Non-Animal,Fruit and Vegetables ,,219.0
Malta,2019,Non-Animal,Carbohydrates,Cereals and Grains ,1152.0
Malta,2020,Non-Animal,Alcoholic Beverages ,,108.0
Malta,2020,Non-Animal,Carbohydrates,Sugar ,537.0
Malta,2020,Non-Animal,Oils & Fats ,,456.0
Malta,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,65.5
Malta,2020,Non-Animal,Carbohydrates,Cereals and Grains ,1103.0
Malta,2020,Animal,Meat ,,389.0
Malta,2020,Animal,Dairy & Eggs ,,331.0
Malta,2020,Non-Animal,Fruit and Vegetables ,,236.0
Malta,2021,Non-Animal,Carbohydrates,Cereals and Grains ,1077.0
Malta,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,62.0
Malta,2021,Non-Animal,Fruit and Vegetables ,,231.0
Malta,2021,Non-Animal,Oils & Fats ,,439.0
Malta,2021,Animal,Meat ,,384.0
Malta,2021,Animal,Dairy & Eggs ,,355.0
Malta,2021,Non-Animal,Alcoholic Beverages ,,131.0
Malta,2021,Non-Animal,Carbohydrates,Sugar ,541.0
Malta,2022,Non-Animal,Alcoholic Beverages ,,118.0
Malta,2022,Non-Animal,Fruit and Vegetables ,,219.0
Malta,2022,Non-Animal,Carbohydrates,Cereals and Grains ,1090.0
Malta,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,56.5
Malta,2022,Animal,Dairy & Eggs ,,356.0
Malta,2022,Non-Animal,Carbohydrates,Sugar ,548.0
Malta,2022,Non-Animal,Oils & Fats ,,438.0
Malta,2022,Animal,Meat ,,401.0
Netherlands,2014,Non-Animal,Carbohydrates,Cereals and Grains ,580.0
Netherlands,2014,Non-Animal,Carbohydrates,Starchy Roots and pulses ,85.5
Netherlands,2014,Non-Animal,Fruit and Vegetables ,,213.0
Netherlands,2014,Non-Animal,Oils & Fats ,,675.0
Netherlands,2014,Animal,Meat ,,425.0
Netherlands,2014,Animal,Dairy & Eggs ,,524.0
Netherlands,2014,Non-Animal,Alcoholic Beverages ,,164.0
Netherlands,2014,Non-Animal,Carbohydrates,Sugar ,451.0
Netherlands,2015,Non-Animal,Alcoholic Beverages ,,163.0
Netherlands,2015,Non-Animal,Fruit and Vegetables ,,250.0
Netherlands,2015,Non-Animal,Carbohydrates,Cereals and Grains ,599.0
Netherlands,2015,Non-Animal,Carbohydrates,Starchy Roots and pulses ,77.0
Netherlands,2015,Animal,Dairy & Eggs ,,543.0
Netherlands,2015,Non-Animal,Carbohydrates,Sugar ,448.0
Netherlands,2015,Non-Animal,Oils & Fats ,,588.0
Netherlands,2015,Animal,Meat ,,440.0
Netherlands,2016,Animal,Dairy & Eggs ,,529.0
Netherlands,2016,Non-Animal,Fruit and Vegetables ,,256.0
Netherlands,2016,Non-Animal,Carbohydrates,Cereals and Grains ,613.0
Netherlands,2016,Animal,Meat ,,414.0
Netherlands,2016,Non-Animal,Alcoholic Beverages ,,174.0
Netherlands,2016,Non-Animal,Carbohydrates,Sugar ,449.0
Netherlands,2016,Non-Animal,Oils & Fats ,,587.0
Netherlands,2016,Non-Animal,Carbohydrates,Starchy Roots and pulses ,90.0
Netherlands,2017,Non-Animal,Carbohydrates,Cereals and Grains ,616.0
Netherlands,2017,Non-Animal,Carbohydrates,Starchy Roots and pulses ,89.0
Netherlands,2017,Animal,Meat ,,451.0
Netherlands,2017,Animal,Dairy & Eggs ,,531.0
Netherlands,2017,Non-Animal,Fruit and Vegetables ,,233.0
Netherlands,2017,Non-Animal,Oils & Fats ,,583.0
Netherlands,2017,Non-Animal,Alcoholic Beverages ,,168.0
Netherlands,2017,Non-Animal,Carbohydrates,Sugar ,444.0
Netherlands,2018,Non-Animal,Oils & Fats ,,524.0
Netherlands,2018,Animal,Meat ,,458.0
Netherlands,2018,Animal,Dairy & Eggs ,,541.0
Netherlands,2018,Non-Animal,Carbohydrates,Sugar ,451.0
Netherlands,2018,Non-Animal,Alcoholic Beverages ,,155.0
Netherlands,2018,Non-Animal,Fruit and Vegetables ,,219.0
Netherlands,2018,Non-Animal,Carbohydrates,Cereals and Grains ,667.0
Netherlands,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,88.5
Netherlands,2019,Non-Animal,Carbohydrates,Sugar ,451.0
Netherlands,2019,Non-Animal,Oils & Fats ,,556.0
Netherlands,2019,Animal,Meat ,,429.0
Netherlands,2019,Non-Animal,Alcoholic Beverages ,,140.0
Netherlands,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,91.5
Netherlands,2019,Animal,Dairy & Eggs ,,498.0
Netherlands,2019,Non-Animal,Fruit and Vegetables ,,210.0
Netherlands,2019,Non-Animal,Carbohydrates,Cereals and Grains ,717.0
Netherlands,2020,Non-Animal,Alcoholic Beverages ,,149.0
Netherlands,2020,Non-Animal,Carbohydrates,Sugar ,441.0
Netherlands,2020,Non-Animal,Oils & Fats ,,538.0
Netherlands,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,92.0
Netherlands,2020,Non-Animal,Carbohydrates,Cereals and Grains ,716.0
Netherlands,2020,Animal,Meat ,,400.0
Netherlands,2020,Animal,Dairy & Eggs ,,517.0
Netherlands,2020,Non-Animal,Fruit and Vegetables ,,242.0
Netherlands,2021,Non-Animal,Carbohydrates,Cereals and Grains ,721.0
Netherlands,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,93.5
Netherlands,2021,Non-Animal,Fruit and Vegetables ,,230.0
Netherlands,2021,Non-Animal,Oils & Fats ,,520.0
Netherlands,2021,Animal,Meat ,,470.0
Netherlands,2021,Animal,Dairy & Eggs ,,502.0
Netherlands,2021,Non-Animal,Alcoholic Beverages ,,140.0
Netherlands,2021,Non-Animal,Carbohydrates,Sugar ,439.0
Netherlands,2022,Non-Animal,Alcoholic Beverages ,,133.0
Netherlands,2022,Non-Animal,Fruit and Vegetables ,,254.0
Netherlands,2022,Non-Animal,Carbohydrates,Cereals and Grains ,705.0
Netherlands,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,92.5
Netherlands,2022,Animal,Dairy & Eggs ,,514.0
Netherlands,2022,Non-Animal,Carbohydrates,Sugar ,428.0
Netherlands,2022,Non-Animal,Oils & Fats ,,526.0
Netherlands,2022,Animal,Meat ,,461.0
Norway,2014,Non-Animal,Carbohydrates,Cereals and Grains ,982.0
Norway,2014,Non-Animal,Carbohydrates,Starchy Roots and pulses ,70.0
Norway,2014,Non-Animal,Fruit and Vegetables ,,181.0
Norway,2014,Non-Animal,Oils & Fats ,,768.0
Norway,2014,Animal,Meat ,,504.0
Norway,2014,Animal,Dairy & Eggs ,,367.0
Norway,2014,Non-Animal,Alcoholic Beverages ,,127.0
Norway,2014,Non-Animal,Carbohydrates,Sugar ,365.0
Norway,2015,Non-Animal,Alcoholic Beverages ,,129.0
Norway,2015,Non-Animal,Fruit and Vegetables ,,183.0
Norway,2015,Non-Animal,Carbohydrates,Cereals and Grains ,979.0
Norway,2015,Non-Animal,Carbohydrates,Starchy Roots and pulses ,69.0
Norway,2015,Animal,Dairy & Eggs ,,367.0
Norway,2015,Non-Animal,Carbohydrates,Sugar ,355.0
Norway,2015,Non-Animal,Oils & Fats ,,705.0
Norway,2015,Animal,Meat ,,497.0
Norway,2016,Animal,Dairy & Eggs ,,374.0
Norway,2016,Non-Animal,Fruit and Vegetables ,,192.0
Norway,2016,Non-Animal,Carbohydrates,Cereals and Grains ,984.0
Norway,2016,Animal,Meat ,,488.0
Norway,2016,Non-Animal,Alcoholic Beverages ,,129.0
Norway,2016,Non-Animal,Carbohydrates,Sugar ,346.0
Norway,2016,Non-Animal,Oils & Fats ,,698.0
Norway,2016,Non-Animal,Carbohydrates,Starchy Roots and pulses ,71.0
Norway,2017,Non-Animal,Carbohydrates,Cereals and Grains ,973.0
Norway,2017,Non-Animal,Carbohydrates,Starchy Roots and pulses ,78.0
Norway,2017,Animal,Meat ,,506.0
Norway,2017,Animal,Dairy & Eggs ,,371.0
Norway,2017,Non-Animal,Fruit and Vegetables ,,200.0
Norway,2017,Non-Animal,Oils & Fats ,,684.0
Norway,2017,Non-Animal,Alcoholic Beverages ,,130.0
Norway,2017,Non-Animal,Carbohydrates,Sugar ,348.0
Norway,2018,Non-Animal,Oils & Fats ,,681.0
Norway,2018,Animal,Meat ,,498.0
Norway,2018,Animal,Dairy & Eggs ,,379.0
Norway,2018,Non-Animal,Carbohydrates,Sugar ,340.0
Norway,2018,Non-Animal,Alcoholic Beverages ,,128.0
Norway,2018,Non-Animal,Fruit and Vegetables ,,183.0
Norway,2018,Non-Animal,Carbohydrates,Cereals and Grains ,996.0
Norway,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,72.5
Norway,2019,Non-Animal,Carbohydrates,Sugar ,334.0
Norway,2019,Non-Animal,Oils & Fats ,,690.0
Norway,2019,Animal,Meat ,,497.0
Norway,2019,Non-Animal,Alcoholic Beverages ,,125.0
Norway,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,77.0
Norway,2019,Animal,Dairy & Eggs ,,378.0
Norway,2019,Non-Animal,Fruit and Vegetables ,,177.0
Norway,2019,Non-Animal,Carbohydrates,Cereals and Grains ,976.0
Norway,2020,Non-Animal,Alcoholic Beverages ,,122.0
Norway,2020,Non-Animal,Carbohydrates,Sugar ,327.0
Norway,2020,Non-Animal,Oils & Fats ,,702.0
Norway,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,69.0
Norway,2020,Non-Animal,Carbohydrates,Cereals and Grains ,972.0
Norway,2020,Animal,Meat ,,497.0
Norway,2020,Animal,Dairy & Eggs ,,375.0
Norway,2020,Non-Animal,Fruit and Vegetables ,,189.0
Norway,2021,Non-Animal,Carbohydrates,Cereals and Grains ,980.0
Norway,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,71.5
Norway,2021,Non-Animal,Fruit and Vegetables ,,184.0
Norway,2021,Non-Animal,Oils & Fats ,,688.0
Norway,2021,Animal,Meat ,,500.0
Norway,2021,Animal,Dairy & Eggs ,,386.0
Norway,2021,Non-Animal,Alcoholic Beverages ,,120.0
Norway,2021,Non-Animal,Carbohydrates,Sugar ,322.0
Norway,2022,Non-Animal,Alcoholic Beverages ,,119.0
Norway,2022,Non-Animal,Fruit and Vegetables ,,189.0
Norway,2022,Non-Animal,Carbohydrates,Cereals and Grains ,979.0
Norway,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,71.5
Norway,2022,Animal,Dairy & Eggs ,,381.0
Norway,2022,Non-Animal,Carbohydrates,Sugar ,314.0
Norway,2022,Non-Animal,Oils & Fats ,,679.0
Norway,2022,Animal,Meat ,,500.0
Poland,2014,Non-Animal,Carbohydrates,Cereals and Grains ,1184.0
Poland,2014,Non-Animal,Carbohydrates,Starchy Roots and pulses ,123.5
Poland,2014,Non-Animal,Fruit and Vegetables ,,143.0
Poland,2014,Non-Animal,Oils & Fats ,,555.0
Poland,2014,Animal,Meat ,,389.0
Poland,2014,Animal,Dairy & Eggs ,,249.0
Poland,2014,Non-Animal,Alcoholic Beverages ,,159.0
Poland,2014,Non-Animal,Carbohydrates,Sugar ,423.0
Poland,2015,Non-Animal,Alcoholic Beverages ,,167.0
Poland,2015,Non-Animal,Fruit and Vegetables ,,142.0
Poland,2015,Non-Animal,Carbohydrates,Cereals and Grains ,1160.0
Poland,2015,Non-Animal,Carbohydrates,Starchy Roots and pulses ,128.5
Poland,2015,Animal,Dairy & Eggs ,,237.0
Poland,2015,Non-Animal,Carbohydrates,Sugar ,419.0
Poland,2015,Non-Animal,Oils & Fats ,,543.0
Poland,2015,Animal,Meat ,,406.0
Poland,2016,Animal,Dairy & Eggs ,,246.0
Poland,2016,Non-Animal,Fruit and Vegetables ,,144.0
Poland,2016,Non-Animal,Carbohydrates,Cereals and Grains ,1171.0
Poland,2016,Animal,Meat ,,408.0
Poland,2016,Non-Animal,Alcoholic Beverages ,,178.0
Poland,2016,Non-Animal,Carbohydrates,Sugar ,422.0
Poland,2016,Non-Animal,Oils & Fats ,,532.0
Poland,2016,Non-Animal,Carbohydrates,Starchy Roots and pulses ,121.0
Poland,2017,Non-Animal,Carbohydrates,Cereals and Grains ,1176.0
Poland,2017,Non-Animal,Carbohydrates,Starchy Roots and pulses ,117.0
Poland,2017,Animal,Meat ,,398.0
Poland,2017,Animal,Dairy & Eggs ,,241.0
Poland,2017,Non-Animal,Fruit and Vegetables ,,146.0
Poland,2017,Non-Animal,Oils & Fats ,,545.0
Poland,2017,Non-Animal,Alcoholic Beverages ,,178.0
Poland,2017,Non-Animal,Carbohydrates,Sugar ,407.0
Poland,2018,Non-Animal,Oils & Fats ,,571.0
Poland,2018,Animal,Meat ,,414.0
Poland,2018,Animal,Dairy & Eggs ,,244.0
Poland,2018,Non-Animal,Carbohydrates,Sugar ,422.0
Poland,2018,Non-Animal,Alcoholic Beverages ,,175.0
Poland,2018,Non-Animal,Fruit and Vegetables ,,154.0
Poland,2018,Non-Animal,Carbohydrates,Cereals and Grains ,1187.0
Poland,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,115.5
Poland,2019,Non-Animal,Carbohydrates,Sugar ,422.0
Poland,2019,Non-Animal,Oils & Fats ,,557.0
Poland,2019,Animal,Meat ,,414.0
Poland,2019,Non-Animal,Alcoholic Beverages ,,176.0
Poland,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,113.0
Poland,2019,Animal,Dairy & Eggs ,,271.0
Poland,2019,Non-Animal,Fruit and Vegetables ,,144.0
Poland,2019,Non-Animal,Carbohydrates,Cereals and Grains ,1183.0
Poland,2020,Non-Animal,Alcoholic Beverages ,,181.0
Poland,2020,Non-Animal,Carbohydrates,Sugar ,422.0
Poland,2020,Non-Animal,Oils & Fats ,,557.0
Poland,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,115.0
Poland,2020,Non-Animal,Carbohydrates,Cereals and Grains ,1181.0
Poland,2020,Animal,Meat ,,424.0
Poland,2020,Animal,Dairy & Eggs ,,273.0
Poland,2020,Non-Animal,Fruit and Vegetables ,,156.0
Poland,2021,Non-Animal,Carbohydrates,Cereals and Grains ,1184.0
Poland,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,111.5
Poland,2021,Non-Animal,Fruit and Vegetables ,,152.0
Poland,2021,Non-Animal,Oils & Fats ,,571.0
Poland,2021,Animal,Meat ,,411.0
Poland,2021,Animal,Dairy & Eggs ,,270.0
Poland,2021,Non-Animal,Alcoholic Beverages ,,185.0
Poland,2021,Non-Animal,Carbohydrates,Sugar ,430.0
Poland,2022,Non-Animal,Alcoholic Beverages ,,184.0
Poland,2022,Non-Animal,Fruit and Vegetables ,,146.0
Poland,2022,Non-Animal,Carbohydrates,Cereals and Grains ,1194.0
Poland,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,104.0
Poland,2022,Animal,Dairy & Eggs ,,278.0
Poland,2022,Non-Animal,Carbohydrates,Sugar ,430.0
Poland,2022,Non-Animal,Oils & Fats ,,583.0
Poland,2022,Animal,Meat ,,410.0
Portugal,2014,Non-Animal,Carbohydrates,Cereals and Grains ,987.0
Portugal,2014,Non-Animal,Carbohydrates,Starchy Roots and pulses ,88.0
Portugal,2014,Non-Animal,Fruit and Vegetables ,,263.0
Portugal,2014,Non-Animal,Oils & Fats ,,700.0
Portugal,2014,Animal,Meat ,,463.0
Portugal,2014,Animal,Dairy & Eggs ,,325.0
Portugal,2014,Non-Animal,Alcoholic Beverages ,,262.0
Portugal,2014,Non-Animal,Carbohydrates,Sugar ,283.0
Portugal,2015,Non-Animal,Alcoholic Beverages ,,261.0
Portugal,2015,Non-Animal,Fruit and Vegetables ,,257.0
Portugal,2015,Non-Animal,Carbohydrates,Cereals and Grains ,988.0
Portugal,2015,Non-Animal,Carbohydrates,Starchy Roots and pulses ,88.5
Portugal,2015,Animal,Dairy & Eggs ,,311.0
Portugal,2015,Non-Animal,Carbohydrates,Sugar ,274.0
Portugal,2015,Non-Animal,Oils & Fats ,,703.0
Portugal,2015,Animal,Meat ,,479.0
Portugal,2016,Animal,Dairy & Eggs ,,321.0
Portugal,2016,Non-Animal,Fruit and Vegetables ,,264.0
Portugal,2016,Non-Animal,Carbohydrates,Cereals and Grains ,993.0
Portugal,2016,Animal,Meat ,,507.0
Portugal,2016,Non-Animal,Alcoholic Beverages ,,245.0
Portugal,2016,Non-Animal,Carbohydrates,Sugar ,263.0
Portugal,2016,Non-Animal,Oils & Fats ,,694.0
Portugal,2016,Non-Animal,Carbohydrates,Starchy Roots and pulses ,85.0
Portugal,2017,Non-Animal,Carbohydrates,Cereals and Grains ,981.0
Portugal,2017,Non-Animal,Carbohydrates,Starchy Roots and pulses ,76.0
Portugal,2017,Animal,Meat ,,497.0
Portugal,2017,Animal,Dairy & Eggs ,,307.0
Portugal,2017,Non-Animal,Fruit and Vegetables ,,258.0
Portugal,2017,Non-Animal,Oils & Fats ,,753.0
Portugal,2017,Non-Animal,Alcoholic Beverages ,,233.0
Portugal,2017,Non-Animal,Carbohydrates,Sugar ,280.0
Portugal,2018,Non-Animal,Oils & Fats ,,752.0
Portugal,2018,Animal,Meat ,,495.0
Portugal,2018,Animal,Dairy & Eggs ,,295.0
Portugal,2018,Non-Animal,Carbohydrates,Sugar ,261.0
Portugal,2018,Non-Animal,Alcoholic Beverages ,,226.0
Portugal,2018,Non-Animal,Fruit and Vegetables ,,276.0
Portugal,2018,Non-Animal,Carbohydrates,Cereals and Grains ,992.0
Portugal,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,71.0
Portugal,2019,Non-Animal,Carbohydrates,Sugar ,262.0
Portugal,2019,Non-Animal,Oils & Fats ,,737.0
Portugal,2019,Animal,Meat ,,495.0
Portugal,2019,Non-Animal,Alcoholic Beverages ,,238.0
Portugal,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,75.0
Portugal,2019,Animal,Dairy & Eggs ,,281.0
Portugal,2019,Non-Animal,Fruit and Vegetables ,,267.0
Portugal,2019,Non-Animal,Carbohydrates,Cereals and Grains ,1000.0
Portugal,2020,Non-Animal,Alcoholic Beverages ,,230.0
Portugal,2020,Non-Animal,Carbohydrates,Sugar ,256.0
Portugal,2020,Non-Animal,Oils & Fats ,,750.0
Portugal,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,74.5
Portugal,2020,Non-Animal,Carbohydrates,Cereals and Grains ,1021.0
Portugal,2020,Animal,Meat ,,478.0
Portugal,2020,Animal,Dairy & Eggs ,,272.0
Portugal,2020,Non-Animal,Fruit and Vegetables ,,250.0
Portugal,2021,Non-Animal,Carbohydrates,Cereals and Grains ,1012.0
Portugal,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,79.0
Portugal,2021,Non-Animal,Fruit and Vegetables ,,240.0
Portugal,2021,Non-Animal,Oils & Fats ,,767.0
Portugal,2021,Animal,Meat ,,464.0
Portugal,2021,Animal,Dairy & Eggs ,,280.0
Portugal,2021,Non-Animal,Alcoholic Beverages ,,229.0
Portugal,2021,Non-Animal,Carbohydrates,Sugar ,256.0
Portugal,2022,Non-Animal,Alcoholic Beverages ,,214.0
Portugal,2022,Non-Animal,Fruit and Vegetables ,,254.0
Portugal,2022,Non-Animal,Carbohydrates,Cereals and Grains ,1028.0
Portugal,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,80.0
Portugal,2022,Animal,Dairy & Eggs ,,286.0
Portugal,2022,Non-Animal,Carbohydrates,Sugar ,257.0
Portugal,2022,Non-Animal,Oils & Fats ,,747.0
Portugal,2022,Animal,Meat ,,461.0
Romania,2014,Non-Animal,Carbohydrates,Cereals and Grains ,1345.0
Romania,2014,Non-Animal,Carbohydrates,Starchy Roots and pulses ,99.0
Romania,2014,Non-Animal,Fruit and Vegetables ,,215.0
Romania,2014,Non-Animal,Oils & Fats ,,409.0
Romania,2014,Animal,Meat ,,265.0
Romania,2014,Animal,Dairy & Eggs ,,497.0
Romania,2014,Non-Animal,Alcoholic Beverages ,,148.0
Romania,2014,Non-Animal,Carbohydrates,Sugar ,273.0
Romania,2015,Non-Animal,Alcoholic Beverages ,,164.0
Romania,2015,Non-Animal,Fruit and Vegetables ,,213.0
Romania,2015,Non-Animal,Carbohydrates,Cereals and Grains ,1310.0
Romania,2015,Non-Animal,Carbohydrates,Starchy Roots and pulses ,99.5
Romania,2015,Animal,Dairy & Eggs ,,524.0
Romania,2015,Non-Animal,Carbohydrates,Sugar ,296.0
Romania,2015,Non-Animal,Oils & Fats ,,420.0
Romania,2015,Animal,Meat ,,259.0
Romania,2016,Animal,Dairy & Eggs ,,546.0
Romania,2016,Non-Animal,Fruit and Vegetables ,,173.0
Romania,2016,Non-Animal,Carbohydrates,Cereals and Grains ,1304.0
Romania,2016,Animal,Meat ,,265.0
Romania,2016,Non-Animal,Alcoholic Beverages ,,174.0
Romania,2016,Non-Animal,Carbohydrates,Sugar ,263.0
Romania,2016,Non-Animal,Oils & Fats ,,409.0
Romania,2016,Non-Animal,Carbohydrates,Starchy Roots and pulses ,95.5
Romania,2017,Non-Animal,Carbohydrates,Cereals and Grains ,1313.0
Romania,2017,Non-Animal,Carbohydrates,Starchy Roots and pulses ,103.0
Romania,2017,Animal,Meat ,,266.0
Romania,2017,Animal,Dairy & Eggs ,,552.0
Romania,2017,Non-Animal,Fruit and Vegetables ,,190.0
Romania,2017,Non-Animal,Oils & Fats ,,406.0
Romania,2017,Non-Animal,Alcoholic Beverages ,,179.0
Romania,2017,Non-Animal,Carbohydrates,Sugar ,235.0
Romania,2018,Non-Animal,Oils & Fats ,,417.0
Romania,2018,Animal,Meat ,,281.0
Romania,2018,Animal,Dairy & Eggs ,,511.0
Romania,2018,Non-Animal,Carbohydrates,Sugar ,243.0
Romania,2018,Non-Animal,Alcoholic Beverages ,,164.0
Romania,2018,Non-Animal,Fruit and Vegetables ,,198.0
Romania,2018,Non-Animal,Carbohydrates,Cereals and Grains ,1319.0
Romania,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,97.5
Romania,2019,Non-Animal,Carbohydrates,Sugar ,242.0
Romania,2019,Non-Animal,Oils & Fats ,,421.0
Romania,2019,Animal,Meat ,,251.0
Romania,2019,Non-Animal,Alcoholic Beverages ,,154.0
Romania,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,100.0
Romania,2019,Animal,Dairy & Eggs ,,473.0
